"id_detalle_factura","id_factura","id_servicio","id_habitacion","id_descuento","id_aumento_costo","concepto","precio_unitario","cantidad","subtotal","monto_descuento","monto_aumento","precio_total"
953,100,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
954,100,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
955,100,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
956,100,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
957,100,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
958,135,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
959,135,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
960,135,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
961,135,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
962,135,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
963,135,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
964,158,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
965,158,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
966,158,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
967,158,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
968,158,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
969,158,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
970,156,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
971,156,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
972,156,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
973,156,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
974,156,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
975,156,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
976,63,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
977,63,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
978,63,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
979,63,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
980,63,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
981,63,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
982,135,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
983,135,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
984,135,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
985,135,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
986,135,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
987,135,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
988,129,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
989,129,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
990,129,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
991,129,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
992,129,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
993,129,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
994,120,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
995,120,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
996,120,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
997,120,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
998,120,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
999,120,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1000,114,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1001,114,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1002,114,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1003,114,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1004,114,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1005,114,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1006,159,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1007,159,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1008,159,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1009,159,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1010,159,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1011,159,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1012,140,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1013,140,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1014,140,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1015,140,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1016,140,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1017,140,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1018,160,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1019,160,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1020,160,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1021,160,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1022,160,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1023,160,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1024,161,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1025,161,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1026,161,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1027,161,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1028,161,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1029,161,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1030,162,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1031,162,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1032,162,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1033,162,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1034,162,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1035,162,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1036,163,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1037,163,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1038,163,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1039,163,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1040,163,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1041,163,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1042,164,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1043,164,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1044,164,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1045,164,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1046,164,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1047,164,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1048,11,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1049,11,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1050,11,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1051,11,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1052,11,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1053,11,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1054,165,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1055,165,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1056,165,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1057,165,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1058,165,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1059,165,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1060,166,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1061,166,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1062,166,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1063,166,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1064,166,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1065,166,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1066,145,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1067,145,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1068,145,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1069,145,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1070,145,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1071,145,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1072,149,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1073,149,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1074,149,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1075,149,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1076,149,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1077,149,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1078,178,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1079,178,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1080,178,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1081,178,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1082,178,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1083,178,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1084,167,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1085,167,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1086,167,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1087,167,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1088,167,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1089,167,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1090,146,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1091,146,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1092,146,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1093,146,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1094,146,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1095,146,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1096,104,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1097,104,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1098,104,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1099,104,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1100,104,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1101,104,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1102,168,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1103,168,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1104,168,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1105,168,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1106,168,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1107,168,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1108,169,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1109,169,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1110,169,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1111,169,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1112,169,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1113,169,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1114,166,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1115,166,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1116,166,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1117,166,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1118,166,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1119,166,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1120,170,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1121,170,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1122,170,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1123,170,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1124,170,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1125,170,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1126,138,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1127,138,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1128,138,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1129,138,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1130,138,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1131,138,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1132,171,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1133,171,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1134,171,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1135,171,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1136,171,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1137,171,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1138,172,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1139,172,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1140,172,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1141,172,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1142,172,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1143,172,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1144,173,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1145,173,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1146,173,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1147,173,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1148,173,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1149,173,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1150,97,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1151,97,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1152,97,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1153,97,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1154,97,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1155,97,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1156,174,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1157,174,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1158,174,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1159,174,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1160,174,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1161,174,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1162,122,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1163,122,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1164,122,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1165,122,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1166,122,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1167,122,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1168,121,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1169,121,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1170,121,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1171,121,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1172,121,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1173,121,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1174,174,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1175,174,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1176,174,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1177,174,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1178,174,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1179,174,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1180,141,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1181,141,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1182,141,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1183,141,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1184,141,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1185,141,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1186,175,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1187,175,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1188,175,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1189,175,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1190,175,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1191,175,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1192,112,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1193,112,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1194,112,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1195,112,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1196,112,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1197,112,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1198,125,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1199,125,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1200,125,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1201,125,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1202,125,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1203,125,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1204,176,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1205,176,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1206,176,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1207,176,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1208,176,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1209,176,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1210,177,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1211,177,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1212,177,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1213,177,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1214,177,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1215,177,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1216,149,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1217,149,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1218,149,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1219,149,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1220,149,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1221,149,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1222,178,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1223,178,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1224,178,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1225,178,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1226,178,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1227,178,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1228,98,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1229,98,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1230,98,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1231,98,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1232,98,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1233,98,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1234,179,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1235,179,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1236,179,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1237,179,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1238,179,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1239,179,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1240,165,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1241,165,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1242,165,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1243,165,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1244,165,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1245,165,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1246,171,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1247,171,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1248,171,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1249,171,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1250,171,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1251,171,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1252,98,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1253,98,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1254,98,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1255,98,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1256,98,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1257,98,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1258,104,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1259,104,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1260,104,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1261,104,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1262,104,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1263,104,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1264,180,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1265,180,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1266,180,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1267,180,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1268,180,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
